70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
70.582234,0.719006
93.432572,0.706807
116.888066,0.738520
137.717142,0.505024
161.636610,0.635850
185.058963,0.548686
229.666657,0.443522
229.592090,0.477681
275.401143,0.389371
297.373581,0.284926
297.274158,0.269268
319.793421,0.262129
